Word,Low,High,Avg
icily,1,1838,882.069256425
fanga,1,1832,882.219148519
hewed,1,1773,883.161859918
yawny,1,1783,883.275652345
polly,1,1923,883.340200118
gazoo,1,1562,883.505983912
nanua,1,1734,883.681185011
embed,1,1676,884.336864822
bough,1,1945,884.443398077
lichi,1,1887,884.608004709
butch,1,1944,884.638022366
knowd,1,1911,884.850892682
tommy,1,1897,885.099470277
teeth,1,1638,885.180498332
pooly,1,1923,885.228762017
fowth,1,1929,885.324504611
toppy,1,1887,885.459878360
kiddo,1,1766,885.608397096
skiff,1,1728,885.696291936
fatwa,1,1784,885.755934864
molly,1,1930,885.893270551
shish,1,1730,885.899548754
rooky,1,1819,885.932509319
viffs,1,1737,886.064743967
borgo,1,1890,886.521679419
jewie,1,1624,886.627820286
alway,1,1745,886.937217971
vagal,1,1826,887.442613302
milly,1,1914,887.469884246
emyde,1,1614,887.513635472
binky,1,1961,887.563468707
ragga,1,1742,887.727290563
wifty,1,1918,887.923288209
mooly,1,1930,887.948401020
pluck,1,1935,888.167549539
ownio,1,1795,888.520502256
firry,1,1866,888.673925839
fungi,1,1915,888.779674318
worry,1,1880,889.732587797
cotch,1,1919,890.137139494
legge,1,1661,890.584265254
yucko,1,1873,890.841475378
krunk,1,1803,891.200706298
bazoo,1,1579,891.272317049
kanga,1,1854,891.279772415
jelly,1,1557,891.282322935
scuff,1,1712,891.772611340
oddly,1,1820,891.945654306
lymph,1,1904,892.060820090
mambu,1,1764,892.151657838
bibis,1,1742,892.367471061
undid,1,1879,892.685305081
fehme,1,1688,892.701392976
kwaai,1,1608,892.835785756
zincy,1,1938,892.900725917
bimbo,1,1777,892.956248774
danda,1,1826,893.384539925
gippo,1,1770,893.938002747
sibbs,1,1742,894.163037081
uncut,1,1858,894.209927408
hotch,1,1919,894.420639592
bunch,1,1975,894.493623700
hajji,1,1584,894.577006082
oppos,1,1712,894.711006474
flowy,1,1897,894.734353541
punji,1,1880,895.046694134
feyed,1,1759,895.116735335
photo,1,1913,895.195801452
cocoa,1,1498,895.206199725
frory,1,1864,895.275063763
druxy,1,1876,895.759270159
knurr,1,1803,895.762016873
nouny,1,1931,896.315479694
jetty,1,1526,896.356484206
pigmy,1,1965,896.594074946
nuque,1,1529,896.958210712
subby,1,1721,897.013537375
klutz,1,1863,897.077692760
becke,1,1717,897.618010594
loopy,1,1923,897.787325878
muntu,1,1933,897.890327644
wigga,1,1564,897.982931136
cabby,1,1828,898.314106337
bacha,1,1858,898.392780067
matza,1,1822,898.530311948
gimpy,1,1965,898.680988817
durum,1,1877,898.803217579
baddy,1,1808,899.274278988
comfy,1,1982,899.302334707
palla,1,1851,899.553070434
daggy,1,1822,899.633117520
alkyl,1,1735,899.678830685
freer,1,1698,899.744555621
eject,1,1474,900.010790661
vouch,1,1964,900.010986855
zooks,1,1769,900.098293114
polyp,1,1923,900.257013930
thumb,1,1966,900.501079066
lusus,1,1696,900.634490877
hilly,1,1923,900.677849716
baccy,1,1828,900.833235236
fichu,1,1928,900.910927997
fisks,1,1728,901.005493428
voici,1,1868,901.343731607
blaff,1,1790,901.646458701
justs,1,1739,901.724151462
araba,1,1753,902.100255052
titch,1,1952,902.594074946
qubit,1,1888,902.791642142
nawab,1,1828,902.927604473
debby,1,1687,903.258975868
bodgy,1,1975,903.490092211
patta,1,1828,903.681381205
yeuky,1,1514,903.808907200
chiti,1,1952,903.956248774
gulpy,1,1981,904.394153424
halal,1,1848,904.557190504
donny,1,1972,904.641553855
bundy,1,1986,904.685108888
canna,1,1865,904.741220326
nevvy,1,1559,904.868550128
bibbs,1,1742,905.093976849
outgo,1,1839,905.235236414
nunus,1,1758,905.308220522
frere,1,1698,905.423386306
pooja,1,1492,905.715715127
curry,1,1918,905.904649794
dyked,1,1712,905.997449480
gadgy,1,1822,906.214047479
wokka,1,1493,906.727094369
woold,1,1929,906.731803021
jooks,1,1781,906.952521091
dykey,1,1712,907.029036688
boxty,1,1932,907.149892093
rugby,1,1899,907.254463410
micky,1,1962,907.279968609
whirr,1,1863,907.340984893
panax,1,1851,907.364331960
hooty,1,1948,907.633313714
chaya,1,1824,908.363154797
loppy,1,1923,908.545026486
flood,1,1914,909.280949578
meved,1,1850,909.941338042
mocky,1,1990,910.069648813
unzip,1,1876,910.307239553
thete,1,1638,910.474592898
mindi,1,1984,910.739650775
bwana,1,1828,911.218756131
verre,1,1790,911.302727094
muffs,1,1820,911.537571120
froyo,1,1864,911.990582696
keech,1,1687,912.235824995
bagua,1,1821,912.689228958
malam,1,1869,912.899941142
idyll,1,1848,912.977437708
alula,1,1681,912.979792035
pocky,1,1988,913.125171670
gloop,1,1912,913.209731214
expel,1,1608,913.394349617
durry,1,1929,913.510496370
yampa,1,1872,913.586619580
hotty,1,1948,913.745928978
ewhow,1,1507,913.755542476
noncy,1,1958,913.904061212
roofy,1,1864,913.944280950
lezzy,1,1569,914.192073769
quack,1,1745,914.239748872
nyaff,1,1750,914.305277614
ummah,1,1665,914.447518148
tombo,1,1938,914.523248970
unmix,1,1902,914.731999215
jhala,1,1805,914.916813812
tappa,1,1828,915.268000785
chawk,1,1818,915.490092211
bivia,1,1574,916.404551697
gloom,1,1931,916.693741417
egger,1,1616,916.966647047
dawah,1,1865,917.341769668
hitch,1,1952,917.444182853
baboo,1,1595,917.585050029
vroom,1,1880,918.950559152
pappi,1,1631,919.866784383
whack,1,1818,920.517951736
happy,1,1834,920.541494997
widow,1,1845,920.575632725
flump,1,1950,920.658622719
gawky,1,1867,920.744359427
macaw,1,1893,920.982538748
emmet,1,1567,921.106533255
kingy,1,2007,921.188738474
hammy,1,1856,921.809103394
lahal,1,1848,921.941730430
mussy,1,1674,922.103001766
plaza,1,1823,922.244849912
hamba,1,1887,922.393761036
whift,1,1972,922.516578379
syphs,1,1792,922.920933883
navvy,1,1810,922.972336669
zoppa,1,1503,923.151854032
dukka,1,1635,923.253090053
cusks,1,1772,923.560133412
vexer,1,1769,923.766136943
hygge,1,1606,924.455169708
lappa,1,1851,924.760447322
kazoo,1,1595,924.829311360
forgo,1,1922,925.201098686
gemmy,1,1608,925.576417500
puffs,1,1860,925.587404356
wryly,1,1759,925.610751422
weete,1,1762,925.629586031
mappy,1,1872,925.639199529
papal,1,1851,925.925250147
lucky,1,1983,925.983519717
typto,1,1887,926.059642927
affly,1,1749,926.245242299
queck,1,1516,926.304296645
jatha,1,1843,926.581322346
peggy,1,1629,926.749852855
sooks,1,1815,927.319795958
bloop,1,1937,927.411614675
conch,1,2005,927.774769472
mosso,1,1682,928.072199333
reeve,1,1790,928.131253679
hussy,1,1666,928.447125760
tekke,1,1688,928.589758682
verve,1,1790,928.599764567
juror,1,1870,928.829311360
hikoi,1,1834,928.910143222
tippy,1,1958,928.942711399
cheek,1,1687,928.980773004
obbos,1,1725,930.030213851
pussy,1,1721,930.884049441
eppie,1,1541,931.241318423
unpin,1,1914,931.304689033
benne,1,1745,931.905630763
mneme,1,1642,932.125564057
phono,1,1983,932.211104571
golly,1,1976,932.465371787
huffs,1,1834,932.965273690
yampy,1,1872,933.375711203
tatty,1,1836,933.483421621
brook,1,1899,933.525995684
kombu,1,1985,934.264665490
gooly,1,1976,934.843829704
sukhs,1,1867,934.848145968
poopa,1,1517,935.163037081
jewel,1,1728,935.361192859
galax,1,1897,935.384736119
lippy,1,1955,935.665097116
slyly,1,1726,935.716892290
oojah,1,1493,935.775946635
limbi,1,1950,935.794388856
kaval,1,1875,935.805179517
japan,1,1861,936.302923288
wingy,1,2025,936.635471846
noddy,1,1972,936.948008633
peeky,1,1683,937.044339808
appuy,1,1658,937.367078674
laxly,1,1864,937.562291544
picky,1,2014,937.830880910
booty,1,1980,937.897783010
ceded,1,1827,938.101824603
kooks,1,1815,938.158328428
bloom,1,1963,938.164606631
booth,1,1992,938.274278988
tunny,1,1984,938.533451050
kaiak,1,1762,939.349028840
briki,1,1883,940.040612125
bucko,1,1956,940.088091034
wonky,1,2021,940.477731999
llama,1,1869,940.618795370
vigia,1,1623,940.829507553
pukus,1,1909,941.226800078
botty,1,1980,941.761820679
weedy,1,1784,941.809888170
dungy,1,2055,941.905630763
mumsy,1,1674,942.159897979
ngaka,1,1854,942.163625662
wedge,1,1851,942.268196979
vanga,1,1911,943.025505199
congo,1,2028,943.542475966
cynic,1,1975,943.816558760
choon,1,2005,944.264861683
macka,1,1932,944.361585246
howdy,1,2018,944.479105356
bedew,1,1862,944.787325878
fixie,1,1654,944.914263292
nakfa,1,1871,945.061212478
feoff,1,1557,945.188934667
gumbo,1,1972,945.811653914
gundy,1,2055,946.261134000
gamay,1,1931,946.517363155
nully,1,1961,946.716107514
panna,1,1899,946.737688837
glyph,1,2000,947.356876594
inwit,1,1932,947.611143810
poppa,1,1517,948.037669217
churr,1,1964,948.105159898
kaika,1,1762,948.132234648
clock,1,1953,948.489896017
juicy,1,1976,949.828918972
zaman,1,1896,949.883657053
bevue,1,1774,950.003727683
riffy,1,1866,950.270355111
groof,1,1922,950.616048656
unput,1,1935,950.695507161
onmun,1,1924,950.752207181
hazan,1,1892,951.045516971
hooha,1,1521,951.546203649
cogon,1,2028,951.757504414
vajra,1,1826,951.798508927
epene,1,1663,951.970963312
fuzil,1,1948,952.217186580
bhoot,1,1992,952.310574848
akara,1,1782,952.349028840
cinch,1,2037,953.100451246
voulu,1,1975,953.303904257
quaky,1,1767,953.422993918
muzak,1,1751,953.604669413
alaap,1,1851,954.108887581
bitty,1,1994,954.113792427
alapa,1,1851,954.285658230
minxy,1,2031,954.427506376
hulky,1,2031,955.183637434
moony,1,2041,955.577006082
vehme,1,1796,955.921522464
peece,1,1825,956.186972729
loggy,1,1976,957.084755739
hatha,1,1883,957.393957230
jenny,1,1608,957.505395331
fundy,1,2047,957.600549343
cloff,1,1965,957.751030018
kvell,1,1652,958.039827349
apoop,1,1517,958.912105160
curch,1,1964,960.040612125
wazoo,1,1655,960.051206592
manna,1,1923,960.148518737
namaz,1,1896,960.278399058
hushy,1,1666,960.400431626
batta,1,1889,960.510300177
duomo,1,2028,960.717480871
plook,1,1971,961.175397293
pizza,1,1611,961.349617422
buffe,1,1677,961.535412988
nutty,1,1984,961.592897783
daffy,1,1873,961.623111634
ibrik,1,1883,961.679615460
cirri,1,1965,961.686286051
faddy,1,1873,962.120266824
musks,1,1848,962.893466745
upbow,1,1959,963.011771630
ovoid,1,1869,963.300176574
fugue,1,1658,963.433195998
billy,1,2012,963.570531685
kutch,1,2044,963.727682951
nymph,1,1997,964.550519914
hoosh,1,1689,964.731214440
gappy,1,1902,964.797331764
gobbi,1,1851,964.908181283
momma,1,1559,965.418677654
skugs,1,1893,965.673533451
nudgy,1,2055,966.392976261
duded,1,1792,967.156170296
gazal,1,1915,967.526976653
abamp,1,1870,967.921914852
gilly,1,2022,967.975475770
xysts,1,1715,968.760643516
unbox,1,1949,969.137335688
bindi,1,2052,969.388659996
wimpy,1,2042,969.438689425
levee,1,1868,969.589954875
fugus,1,1867,969.597410241
weepy,1,1741,970.120266824
jacky,1,1914,971.024916618
jiffs,1,1835,971.071414558
afara,1,1804,971.225426722
guffs,1,1867,971.911908966
ruddy,1,1929,972.885030410
gammy,1,1931,973.069648813
geeky,1,1705,973.319403571
bicky,1,2042,974.112811458
looby,1,2021,974.447714342
ziffs,1,1836,974.653914067
kilim,1,2011,975.244065136
bilby,1,2012,975.286443006
ended,1,1719,975.363743378
buffs,1,1880,975.770453208
donko,1,2057,975.916617618
hakam,1,1953,975.958210712
boyly,1,2021,977.456543065
hurry,1,1986,977.478320581
zakat,1,1910,977.638807141
sudds,1,1849,977.750833824
click,1,2019,977.950951540
tight,1,2041,978.031783402
murry,1,2006,978.400824014
gussy,1,1699,978.860309986
duchy,1,2088,978.976652933
esses,1,1466,979.429664509
flava,1,1899,979.574063174
choky,1,2059,979.743182264
ataxy,1,1792,980.845791642
eever,1,1790,980.847361193
wheep,1,1757,980.870904454
ology,1,1976,981.191485187
yajna,1,1915,981.489111242
gamba,1,1971,981.861683343
vacay,1,1945,982.106140867
kapha,1,1935,982.520698450
gnawn,1,1872,982.531096724
minny,1,2071,982.567588778
pungy,1,2108,982.644104375
hubba,1,1713,982.761232097
yacka,1,1945,982.978614871
waddy,1,1898,983.331567589
kondo,1,2057,983.453796351
modoc,1,2051,983.640376692
swiss,1,1874,984.053168531
hight,1,2041,984.162840887
lobby,1,2021,984.208357858
chivy,1,2064,984.253286247
winky,1,2082,984.331763783
nappa,1,1899,984.346870708
purry,1,2022,984.543260742
bammy,1,1942,984.657053169
klick,1,2019,985.801844222
mugga,1,1752,986.003727683
husks,1,1867,986.130861291
hexed,1,1889,986.158524622
vying,1,2068,986.601530312
gumma,1,1752,986.951736315
zooid,1,1949,987.128899353
pinny,1,2078,987.206003531
reeze,1,1828,987.226015303
quonk,1,2038,988.946242888
ninon,1,1928,989.004316264
whomp,1,2056,989.234255444
dweeb,1,1862,989.336864822
janny,1,1915,989.689621346
wodgy,1,2077,989.924072984
mudim,1,2018,989.980969198
cacky,1,1945,990.557975280
cliff,1,2034,990.847164999
thigh,1,2041,990.962723170
effer,1,1698,991.380223661
towzy,1,2023,992.495389445
hinny,1,2075,993.656856975
looky,1,2028,993.762605454
namma,1,1923,994.552481852
fifis,1,1873,994.758877771
pongo,1,2088,995.298018442
ebbet,1,1676,997.362370022
vichy,1,2064,997.857955660
kawau,1,1842,997.947616245
femmy,1,1686,998.105356092
yolky,1,2028,998.788110653
griff,1,1968,1000.200117716
chunk,1,2119,1000.605061801
moror,1,2013,1001.020796547
bulgy,1,2112,1001.202472042
livid,1,2036,1001.531489111
morro,1,2013,1001.694329998
kacha,1,1985,1002.475573867
footy,1,2051,1002.530900530
vuggs,1,1898,1003.957033549
mucic,1,2026,1004.556601923
jowly,1,2039,1004.935256033
mungy,1,2140,1005.114577202
tweet,1,1762,1005.125171670
mixup,1,2052,1005.331959976
akoja,1,1589,1005.781440063
choux,1,2065,1006.025701393
pakay,1,1987,1006.164410438
bajan,1,1957,1007.174416323
etwee,1,1762,1008.014322150
pukka,1,1746,1009.061801059
purpy,1,2022,1009.437904650
dumpy,1,2133,1009.994898960
onion,1,1928,1010.035118697
attap,1,1828,1010.267804591
jibba,1,1634,1010.680400235
wauff,1,1844,1011.259368256
punky,1,2133,1011.350402197
iiwis,1,1874,1011.462428880
beefy,1,1765,1011.497351383
gogga,1,1579,1012.547773200
mahwa,1,1987,1013.905826957
kiaki,1,1762,1014.517951736
swizz,1,1834,1014.877771238
linin,1,2033,1014.887777124
mongo,1,2116,1014.997449480
gibli,1,2074,1015.093388268
moong,1,2116,1015.635275652
toffy,1,2051,1016.395134393
emcee,1,1803,1016.979399647
puffa,1,1731,1017.021777516
folly,1,2076,1017.346674514
falaj,1,1982,1017.576809888
ebene,1,1745,1017.585638611
guava,1,1886,1017.940553267
appal,1,1851,1018.949774377
scuzz,1,1838,1019.922895821
agamy,1,1931,1019.988032176
civil,1,2068,1020.649205415
kitty,1,2069,1020.667059054
level,1,1868,1021.983715911
filmi,1,2076,1022.206199725
quink,1,2094,1022.600941730
nanny,1,1946,1022.692564253
wolly,1,2078,1022.955660192
kajal,1,1965,1023.084951933
nippy,1,2078,1023.195409064
queem,1,1759,1024.547773200
mormo,1,2013,1025.340003924
wooly,1,2078,1025.707278791
kylix,1,2045,1025.983323524
pirri,1,2040,1026.239356484
bonny,1,2123,1026.363350991
nazzy,1,1924,1026.409260349
jetee,1,1887,1026.753188150
axman,1,1874,1026.896998234
hunky,1,2146,1027.522071807
guqin,1,2089,1028.202275849
zebec,1,1850,1028.485187365
biffo,1,1931,1028.551893271
allay,1,1906,1029.438885619
chump,1,2150,1029.651167353
lowly,1,2078,1031.294094565
inion,1,1928,1031.628801256
koiwi,1,2007,1031.779281931
busby,1,1721,1032.013733569
quich,1,2089,1032.546792231
agogo,1,1579,1033.122032568
xebec,1,1866,1033.323131254
myrrh,1,2039,1033.408671768
hypha,1,1834,1033.503433392
audax,1,1779,1033.545222680
ganja,1,2003,1033.700215813
thoft,1,2081,1033.958995488
couch,1,2120,1034.101628409
fuzee,1,1870,1035.153815970
wussy,1,1809,1036.604277026
rummy,1,2006,1037.048656072
witty,1,2086,1037.326466549
queme,1,1759,1037.639788111
icing,1,2074,1037.925642535
yexed,1,1919,1037.954090642
chaff,1,1927,1038.164214244
bufty,1,2139,1040.409848931
wahay,1,2001,1041.552678046
nimbi,1,2103,1041.979399647
exude,1,1772,1042.631744163
willy,1,2101,1044.251520502
aymag,1,1931,1045.529330979
unown,1,2062,1046.387090445
baggy,1,2006,1046.541887385
papad,1,2010,1046.635471846
capax,1,2026,1046.848538356
fussy,1,1796,1046.938395134
gabby,1,2006,1047.128703159
kyack,1,1945,1047.730037277
titin,1,2114,1048.577987051
busks,1,1930,1048.686089857
bball,1,1962,1048.931724544
check,1,1687,1049.114969590
quawk,1,1842,1049.918187169
goony,1,2156,1050.013537375
blook,1,2088,1050.475377673
bulky,1,2167,1050.674122033
dadah,1,2005,1050.745928978
womby,1,2160,1051.791053561
wuffs,1,1984,1051.817343535
piing,1,2161,1052.525995684
walla,1,2030,1052.556013341
compo,1,2160,1053.182264077
howto,1,2127,1053.608200902
iodid,1,1979,1053.965862272
chava,1,2000,1053.972925250
ngege,1,1790,1054.118108691
convo,1,2155,1055.104571316
cutty,1,2151,1057.467529920
khaph,1,1935,1057.930547381
leeze,1,1891,1058.152442613
dully,1,2154,1058.890131450
mingi,1,2171,1059.848734550
hewgh,1,1813,1059.858740436
cruck,1,2070,1060.114969590
gulfy,1,2178,1061.499901903
gubba,1,1821,1062.384147538
gurry,1,2118,1062.536001570
khaya,1,1981,1063.595252109
kilig,1,2132,1063.814989209
poyou,1,2121,1064.404159309
nobby,1,2123,1064.419658623
wicky,1,2148,1064.427898764
cully,1,2176,1064.596036884
unfix,1,2074,1064.899941142
audad,1,1820,1065.635864234
allyl,1,1906,1065.914263292
gypsy,1,1786,1066.258191093
filly,1,2138,1066.493427506
whoot,1,2127,1066.542083579
fugly,1,2178,1066.605650383
cubic,1,2097,1066.661761821
fifty,1,2126,1066.766921719
grrrl,1,1974,1066.948597214
ficin,1,2159,1068.153227389
cutup,1,2144,1069.001569551
muruk,1,2079,1069.018246027
pudgy,1,2202,1069.057877183
poddy,1,2162,1070.132234648
algal,1,1944,1070.307043359
aback,1,1992,1070.445360016
hoody,1,2164,1071.037865411
unwon,1,2062,1071.056896213
chack,1,1985,1071.764567393
yuzus,1,1925,1072.720227585
quoll,1,2098,1073.608004709
burry,1,2131,1074.495781832
unkut,1,2076,1074.826957034
zingy,1,2179,1074.916029037
amman,1,1923,1076.022366098
wushu,1,1868,1076.155189327
knock,1,2126,1076.495193251
madam,1,2045,1076.960957426
ryiji,1,1977,1077.623504022
pavvy,1,2024,1078.468118501
coomy,1,2200,1078.837355307
ryijy,1,1977,1078.896605847
ducky,1,2204,1078.914459486
knoop,1,2115,1079.312929174
nudzh,1,2139,1079.425348244
doomy,1,2198,1081.065332549
culch,1,2178,1081.343927801
mazac,1,2069,1082.080047087
nibby,1,2145,1082.111634295
muvva,1,1829,1082.306258583
zygon,1,2116,1082.549538944
moody,1,2198,1082.831861880
noggy,1,2156,1083.416127134
makaf,1,2074,1083.605257995
birzz,1,2065,1083.630567000
bungy,1,2233,1084.902295468
zamac,1,2069,1085.194231901
dohyo,1,2164,1085.505002943
coppy,1,2186,1085.650186384
webby,1,1789,1085.992152246
commy,1,2200,1087.939376104
cocci,1,1983,1088.101236021
quill,1,2125,1088.338630567
fifth,1,2171,1088.346674514
zymic,1,2104,1090.101432215
dixit,1,2145,1090.181871689
mundu,1,2190,1090.650971160
piccy,1,2179,1091.089268197
